customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01854,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.0,135.93,Yes
CUST-01855,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,71.74,3688.35,No
CUST-01856,Male,0,No,No,14,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,58.51,801.57,No
CUST-01857,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),47.06,1262.71,No
CUST-01858,Male,0,No,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,54.28,444.88,No
CUST-01859,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,59.82,3274.57,No
CUST-01860,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,66.68,2319.18,No
CUST-01861,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.13,4181.1,Yes
CUST-01862,Male,0,No,No,70,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,58.95,4119.28,No
CUST-01863,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.75,1570.14,No
CUST-01864,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.2,1484.05,No
CUST-01865,Female,1,No,Yes,59,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),63.92,3802.44,No
CUST-01866,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),61.97,2151.53,No
CUST-01867,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),55.12,5.88,No
CUST-01868,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),54.68,2436.09,No
CUST-01869,Female,1,Yes,No,68,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,62.06,4218.87,No
CUST-01870,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.83,2350.12,No
CUST-01871,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.41,2207.75,No
CUST-01872,Male,1,Yes,Yes,23,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,46.19,1033.83,No
CUST-01873,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,65.96,186.66,Yes
CUST-01874,Female,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,81.33,5527.74,No
CUST-01875,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,42.17,467.64,No
CUST-01876,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.44,450.75,No
CUST-01877,Female,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.12,922.0,No
CUST-01878,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),69.68,2552.9,No
CUST-01879,Male,0,No,No,31,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,55.0,1707.12,No
CUST-01880,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.14,2834.39,Yes
CUST-01881,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,77.88,3668.9,No
CUST-01882,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.07,1937.78,No
CUST-01883,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.93,1791.85,No
CUST-01884,Male,0,Yes,No,37,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),67.81,2511.98,No
CUST-01885,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,70.33,3046.97,Yes
CUST-01886,Female,1,No,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),46.9,1185.62,No
CUST-01887,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.6,14.68,Yes
CUST-01888,Male,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.14,3554.71,No
CUST-01889,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,767.58,Yes
CUST-01890,Female,0,No,Yes,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),68.1,4265.33,No
CUST-01891,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),56.52,4065.15,No
CUST-01892,Male,0,Yes,No,57,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),64.19,3644.58,No
CUST-01893,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.32,4024.61,No
CUST-01894,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,82.72,322.04,Yes
CUST-01895,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,62.0,2088.61,No
CUST-01896,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),74.64,1149.79,No
CUST-01897,Male,1,No,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.04,933.84,No
CUST-01898,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.02,1568.59,No
CUST-01899,Female,0,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),67.36,3359.24,No
CUST-01900,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,1058.59,No
CUST-01901,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,63.27,3979.86,No
CUST-01902,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.71,221.9,No
CUST-01903,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),60.24,1537.42,No
CUST-01904,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.89,1935.42,No
CUST-01905,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.07,117.07,No
CUST-01906,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.18,675.25,No
CUST-01907,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,41.01,1646.01,No
CUST-01908,Female,1,No,No,64,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,59.49,3797.22,No
CUST-01909,Male,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.51,4978.47,Yes
CUST-01910,Female,0,No,Yes,49,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.03,3015.66,No
CUST-01911,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,56.34,2596.51,No
CUST-01912,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,47.98,322.69,Yes
CUST-01913,Female,1,Yes,Yes,30,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),53.77,1627.61,No
CUST-01914,Female,0,Yes,Yes,10,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.2,528.02,No
CUST-01915,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,269.32,Yes
CUST-01916,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,77.8,2026.42,No
CUST-01917,Female,0,Yes,Yes,26,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,36.87,992.78,No
CUST-01918,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,63.64,3492.26,No
CUST-01919,Male,0,Yes,No,68,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.14,3100.23,Yes
CUST-01920,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.62,3401.16,Yes
CUST-01921,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),68.82,1260.69,Yes
CUST-01922,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,984.46,No
CUST-01923,Male,0,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,64.93,1972.35,Yes
CUST-01924,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,62.62,974.2,No
CUST-01925,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),77.92,3406.44,Yes
CUST-01926,Male,0,No,No,26,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),71.02,1830.19,No
CUST-01927,Male,1,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.32,1634.31,Yes
CUST-01928,Female,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),52.11,1285.24,No
CUST-01929,Male,0,No,Yes,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,57.94,1627.87,No
CUST-01930,Female,0,No,Yes,43,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),52.26,2256.79,No
CUST-01931,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,51.99,1487.88,No
CUST-01932,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),76.07,91.8,Yes
CUST-01933,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.36,306.97,Yes
CUST-01934,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.95,228.01,No
CUST-01935,Female,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),61.7,816.06,Yes
CUST-01936,Male,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,59.06,3365.23,No
CUST-01937,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,71.64,59.32,Yes
CUST-01938,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,45.91,Yes
CUST-01939,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),77.9,3953.79,No
CUST-01940,Male,0,No,Yes,54,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),54.75,2954.06,No
CUST-01941,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,44.71,2334.0,No
CUST-01942,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.49,1585.88,No
CUST-01943,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,68.24,2670.81,No
CUST-01944,Male,0,Yes,No,38,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),43.97,1652.25,Yes
CUST-01945,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),67.42,2786.38,Yes
CUST-01946,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.8,346.54,Yes
CUST-01947,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.44,841.32,No
CUST-01948,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,48.34,2597.09,No
CUST-01949,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.86,657.88,No
CUST-01950,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,72.53,946.45,Yes
CUST-01951,Male,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),54.06,3469.53,Yes
CUST-01952,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,54.98,1440.78,No
CUST-01953,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,375.5,No
CUST-01954,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.32,1195.45,No
CUST-01955,Male,0,No,No,44,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),40.5,1762.6,No
CUST-01956,Female,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,65.47,469.8,No
CUST-01957,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,91.38,6029.38,No
CUST-01958,Male,0,No,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),83.47,5256.13,No
CUST-01959,Male,1,Yes,No,46,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,48.62,2256.6,No
CUST-01960,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.0,1560.69,Yes
CUST-01961,Male,1,No,No,31,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,49.61,1543.78,No
CUST-01962,Female,1,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.5,1171.14,No
CUST-01963,Female,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,72.83,3115.99,Yes
CUST-01964,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.02,1144.65,No
CUST-01965,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.41,3311.19,No
CUST-01966,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.71,734.66,Yes
CUST-01967,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),53.17,901.12,No
CUST-01968,Male,0,No,Yes,10,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.48,541.75,Yes
CUST-01969,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.91,518.6,Yes
CUST-01970,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),45.95,1902.84,No
CUST-01971,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.23,3192.87,Yes
CUST-01972,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1119.43,No
CUST-01973,Female,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,536.18,No
CUST-01974,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.53,1289.52,No
CUST-01975,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.94,1991.11,Yes
CUST-01976,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.35,453.63,Yes
CUST-01977,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,74.94,4490.63,No
CUST-01978,Male,0,No,Yes,61,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),71.66,4331.47,No
CUST-01979,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),64.36,4531.41,No
CUST-01980,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,71.66,295.08,Yes
CUST-01981,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,45.29,621.5,Yes
CUST-01982,Female,0,Yes,No,56,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),50.36,2843.5,No
CUST-01983,Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),59.87,269.6,Yes
CUST-01984,Female,0,Yes,No,19,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),50.29,947.91,No
CUST-01985,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,78.63,274.35,Yes
CUST-01986,Female,0,Yes,No,55,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,47.08,2569.02,No
CUST-01987,Female,0,No,Yes,33,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),38.08,1247.98,No
CUST-01988,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,93.99,3637.92,No
CUST-01989,Male,0,No,No,68,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,39.08,2702.4,Yes
CUST-01990,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,60.14,4050.11,No
CUST-01991,Male,0,No,Yes,21,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),41.28,876.46,No
CUST-01992,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.83,929.17,No
CUST-01993,Male,0,No,No,67,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,49.43,3309.9,No
CUST-01994,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),44.69,327.86,Yes
CUST-01995,Male,1,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,65.96,4327.43,No
CUST-01996,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,74.6,3351.95,No
CUST-01997,Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,55.86,1560.62,Yes
CUST-01998,Male,0,No,No,11,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.13,732.71,Yes
CUST-01999,Male,0,No,No,51,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),33.4,1698.69,No
CUST-02000,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),70.68,4048.0,No
CUST-02001,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.68,92.24,No
CUST-02002,Female,0,Yes,Yes,0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,41.17,14.96,Yes
CUST-02003,Female,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.73,1072.86,No
